customer_id,job_time
1,17360
2,107960
3,104680
4,103980
5,56700
6,18600
7,103356
8,18819
9,474
10,37394
11,44340
12,27930
13,43673
14,58684
15,6358
16,11708
17,2070
18,30474
19,6216
20,40783
21,11238
22,19528
23,58509
24,75885
25,77136
26,11920
27,9126
28,30537
29,37125
30,121676
31,72765
32,37856
33,3856
34,5450
35,51320
36,6165
37,22040
38,15728
39,30838
40,1379
41,38388
42,57247
43,83988
44,17163
45,16575
46,27648
47,44940
48,17820
49,7796
50,7848
51,61720
52,20272
53,75816
54,97218
55,36645
56,9728
57,16597
58,26897
59,2490
60,36882
61,14160
62,39300
63,27420
64,99888
65,10988
66,10402
67,15384
68,12528
69,16088
70,630
71,120783
72,15800
73,7852
74,1593
75,35559
76,46215
77,17493
78,10407
79,10484
80,94194
81,34659
82,24128
83,52866
84,96611
85,507
86,43050
87,35802
88,10030
89,51368
90,59028
91,33500
92,18236
93,26642
94,23094
95,1024
96,109599
97,6900
98,4430
99,21680
100,4895
101,40010
102,101888
103,77872
104,44373
105,5805
106,2000
107,58124
108,6210
109,42812
110,288
111,2576
112,38297
113,63072
114,16280
115,29733
116,6012
117,73724
118,67512
119,3990
120,46416
121,90440
122,83720
123,58266
124,23600
125,10707
126,4572
127,30960
128,24856
129,125720
130,1248
131,101439
132,68362
133,12448
134,78302
135,17234
136,69407
137,52695
138,15428
139,62500
140,41085
141,77987
142,25029
143,26826
144,91152
145,5589
146,53960
147,73112
148,17612
149,4080
150,72016
151,5268
152,17984
153,2354
154,51420
155,35910
156,13428
157,1742
158,53162
159,9136
160,25620
161,33592
162,114513
163,12355
164,114876
165,20232
166,39000
167,92880
168,10670
169,100453
170,32870
171,39864
172,3165
173,29615
174,44761
175,46529
176,4815
177,42952
178,43216
179,14697
180,36085
181,11494
182,18175
183,23307
184,1989
185,38206
186,33420
187,19981
188,16368
189,100800
190,29790
191,11225
192,38584
193,104576
194,5256
195,80740
196,5366
197,5076
198,23488
199,3870
200,2868
201,94911
