customer_id,job_time
1,312
2,120
3,504
4,488
5,21
6,498
7,348
8,300
9,150
10,352
11,48
12,18
13,44
14,53
15,2
16,616
17,210
18,304
19,20
20,320
21,420
22,168
23,264
24,608
25,290
26,66
27,534
28,245
29,91
30,118
31,126
32,552
33,180
34,560
35,150
36,434
37,372
38,47
39,434
40,459
41,110
42,640
43,24
44,102
45,70
46,147
47,730
48,390
49,36
50,24
51,801
52,300
53,140
54,9
55,630
56,424
57,8
58,672
59,92
60,60
61,710
62,264
63,16
64,470
65,280
66,546
67,810
68,288
69,250
70,32
71,2
72,12
73,324
74,8
75,540
76,315
77,18
78,900
79,308
80,136
81,148
82,558
83,112
84,336
85,75
86,504
87,468
88,783
89,124
90,40
91,85
92,640
93,246
94,53
95,72
96,78
97,356
98,300
99,328
100,29
