customer_id,job_time
1,312
2,135
3,360
4,244
5,63
6,83
7,261
8,675
9,75
10,704
11,168
12,9
13,66
14,159
15,6
16,616
17,240
18,342
19,18
20,448
21,60
22,63
23,165
24,684
25,522
26,44
27,178
28,441
29,91
30,472
31,252
32,92
33,120
34,480
35,15
36,62
37,434
38,376
39,558
40,51
41,385
42,448
43,3
44,153
45,56
46,210
47,73
48,156
49,90
50,12
51,623
52,360
53,84
54,63
55,360
56,265
57,14
58,336
59,184
60,60
61,213
62,264
63,80
64,47
65,210
66,234
67,405
68,216
69,150
70,16
71,18
72,30
73,162
74,16
75,216
76,378
77,108
78,720
79,440
80,136
81,740
82,434
83,98
84,384
85,105
86,432
87,780
88,174
89,496
90,400
91,510
92,400
93,492
94,424
95,240
96,130
97,712
98,120
99,205
100,29
