customer_id,job_time
1,260
2,15
3,144
4,366
5,21
6,332
7,174
8,225
9,600
10,88
11,96
12,9
13,220
14,106
15,6
16,264
17,120
18,228
19,10
20,320
21,60
22,126
23,297
24,76
25,58
26,220
27,267
28,49
29,455
30,295
31,378
32,920
33,480
34,400
35,135
36,372
37,62
38,188
39,186
40,510
41,550
42,64
43,21
44,306
45,42
46,126
47,657
48,312
49,72
50,28
51,356
52,180
53,70
54,27
55,720
56,212
57,14
58,756
59,368
60,420
61,568
62,220
63,48
64,188
65,210
66,312
67,729
68,144
69,300
70,8
71,14
72,6
73,54
74,32
75,108
76,252
77,36
78,540
79,396
80,34
81,296
82,434
83,140
84,240
85,105
86,576
87,780
88,435
89,372
90,360
91,425
92,640
93,410
94,159
95,240
96,182
97,712
98,540
99,369
100,58
