customer_id,job_time
1,245276
2,1343670
3,265224
4,519716
5,221896
6,1465720
7,2208284
8,276034
9,2001140
10,2273508
11,1826872
12,351766
13,2481182
14,557694
15,83540
16,660090
17,2228152
18,1575762
19,2742270
20,655498
21,2496594
22,1584846
23,208070
24,2570104
25,2526864
26,370918
27,1980232
28,2616102
29,973824
30,1835440
31,314820
32,2397518
33,1310982
34,1055430
35,1297646
36,132810
37,2358474
38,170668
39,1907914
40,1184806
41,639420
42,1113038
43,548436
44,663832
45,1057716
46,1133148
47,980344
48,2612192
49,947868
50,700274
51,1333334
52,2640384
53,2578374
54,2577770
55,2508594
56,1398082
57,137656
58,1298422
59,2602502
60,1814572
61,1359046
62,1147046
63,514376
64,1608542
65,1795244
66,214420
67,1210090
68,922034
69,1613138
70,417882
71,2728790
72,2442170
73,545032
74,1981186
75,405926
76,394898
77,1124066
78,2544842
79,2094954
80,1901580
81,977118
82,1130730
83,1565436
84,2624832
85,2015946
86,1161118
87,2540280
88,47854
89,2147112
90,1215532
91,1068472
92,2647170
93,1485638
94,865990
95,1853510
96,1034536
97,2571680
98,1958824
99,99328
100,607196
101,530784
102,2338814
103,268894
104,1298686
105,274020
106,962868
107,2701808
108,29332
109,1173652
110,2357136
111,26692
112,2700120
113,270626
114,579356
115,1703234
116,1258912
117,2668124
118,2159582
119,1993574
120,1678736
121,703918
122,1829180
123,980500
124,2644730
125,50436
126,1790356
127,404688
128,983828
129,279724
130,2415188
131,369488
132,429400
133,2080514
134,1247548
135,1796202
136,1231900
137,2336864
138,1836780
139,2534764
140,439298
141,246178
142,508596
143,1540556
144,2198542
145,1547036
146,2342704
147,2469192
148,2319886
149,1750102
150,1472792
151,2310268
152,1948456
153,2495084
154,1547940
155,2428310
156,1999836
157,1725124
158,761338
159,832390
160,88530
161,129448
162,1921482
163,885952
164,220472
165,1536550
166,401830
167,53238
168,2404324
169,1086030
170,2675010
171,152892
172,819206
173,1138460
174,775882
175,1621776
176,1372240
177,1970052
178,277056
179,1235510
180,257256
181,806740
182,999452
183,903898
184,45278
185,458512
186,2032564
187,1829542
188,333036
189,123534
190,2028046
191,238262
192,880944
193,80066
194,387510
195,2527078
196,2728266
197,131996
198,1531986
199,835120
200,1184280
201,1483312
202,1563838
203,2285040
204,1542852
205,1627696
206,451922
207,2042450
