customer_id,job_time
1,515
2,2180
3,1355
4,535
5,360
6,105
7,3075
8,610
9,2335
10,1075
11,1655
12,2295
13,440
14,1865
15,500
16,655
17,1545
18,1720
19,2460
20,2070
21,1930
22,960
23,1385
24,805
25,2300
26,1570
27,110
28,1265
29,2805
30,2375
31,295
32,2555
33,2380
34,950
35,2815
36,2835
37,1220
38,2525
39,655
40,2425
41,105
42,835
43,1370
44,1940
45,3005
46,1580
47,70
48,1210
49,1730
50,2825
51,1700
52,460
53,1835
54,2275
55,2140
56,2545
57,175
58,1030
59,405
60,2810
61,1940
62,10
63,1950
64,2830
65,530
66,2385
67,2010
68,2780
69,810
70,1010
71,1350
72,1355
73,2280
74,2310
75,1260
76,1480
77,1690
78,265
79,1085
80,940
81,1900
82,2465
83,205
84,785
85,75
86,325
87,2605
88,1720
89,645
90,2360
91,315
92,695
93,2495
94,2965
95,1960
96,2095
97,1445
98,1895
99,2450
100,1155
101,205
102,140
103,675
104,1005
105,165
106,240
107,2515
108,2035
109,2870
110,495
111,2735
112,3065
113,2310
114,25
115,1090
116,2515
117,1990
118,1965
119,1035
120,75
121,2770
122,2305
123,2875
124,1205
125,2820
126,480
127,2425
128,2035
129,1155
130,855
131,2705
132,180
133,2625
134,800
135,1215
136,430
137,2890
138,2785
139,2870
140,140
141,3100
142,2780
143,1700
144,1655
145,2530
146,1740
147,2365
148,1155
149,950
150,1125
151,1925
152,1885
153,1415
154,3140
155,1295
156,1795
157,2280
158,2055
159,1590
160,1125
161,1170
162,1870
163,3040
164,2360
165,1165
166,565
167,2485
168,2210
169,2820
170,1340
171,2550
172,1930
173,1935
174,565
175,3065
176,3125
177,405
178,565
179,10
180,1100
181,2830
182,1125
183,1925
184,2015
185,650
186,265
187,2080
188,1235
189,2195
190,1015
191,920
192,615
193,2005
194,1470
195,1400
196,3050
197,990
198,2555
199,720
200,3045
201,1005
202,620
203,935
204,1630
205,2320
206,1745
207,2015
208,1730
209,2555
210,735
211,740
212,2445
213,2755
214,1690
215,2365
216,755
217,2075
218,1490
219,3055
220,1315
221,720
222,1730
223,3120
224,2860
225,10
226,1520
227,1270
228,2265
229,185
230,800
231,45
232,1165
233,495
234,1040
235,655
236,2020
237,760
238,270
239,600
240,3140
241,2935
242,3125
243,2100
244,2110
245,520
246,1270
247,1135
248,560
249,2550
250,2365
251,495
252,765
253,1690
254,815
255,805
256,2900
257,1990
258,1385
259,2520
260,1960
261,675
262,975
263,2005
264,165
265,2300
266,2350
267,1875
268,110
269,190
270,1150
271,1825
272,2815
273,2190
274,1415
275,135
276,1130
277,1385
278,3045
279,1420
280,2405
281,2265
282,2580
283,2735
284,960
285,245
286,2560
287,85
288,860
289,1100
290,790
291,2385
292,230
293,1865
294,2590
295,495
296,185
297,1400
298,1745
299,2485
300,1510
301,905
302,3035
303,495
304,580
305,955
306,1265
307,805
308,1280
309,1615
310,640
311,90
312,2830
313,2850
314,1615
315,3130
316,1440
317,775
318,2450
319,1930
320,520
321,1965
322,1230
323,880
324,195
325,2385
326,2690
327,2040
328,2625
329,2530
330,180
331,100
332,1605
333,2560
334,2000
335,2355
336,715
337,460
338,1770
339,255
340,2875
341,950
342,625
343,750
344,1570
345,2850
346,1710
347,1525
348,270
349,2220
350,3065
351,1320
352,265
353,2860
354,3100
355,25
356,515
357,980
358,1750
359,235
360,1345
361,1850
362,530
363,600
364,3020
365,290
366,1730
367,2370
368,585
369,635
370,1965
371,290
372,2565
373,480
374,590
375,2800
376,3005
377,2440
378,1185
379,1360
380,945
381,2235
382,2905
383,1235
384,380
385,770
386,2175
387,430
388,1425
389,1100
390,345
391,235
392,470
393,2265
394,1020
395,1090
396,2370
397,2160
398,1705
399,2755
400,3060
401,1445
402,1270
403,1785
404,115
405,2610
406,500
407,900
408,1115
409,2210
410,3040
411,1625
412,2580
413,80
414,1680
415,1290
416,2485
417,800
418,2375
419,1900
420,2725
421,2135
422,3065
423,1340
424,2885
425,2085
426,840
427,215
428,2780
429,1425
430,1985
431,60
432,3035
433,1510
434,1265
435,2495
436,175
437,450
438,3025
439,3010
440,2090
441,575
442,3085
443,980
444,2505
445,3130
446,2465
447,375
448,2065
449,1880
450,2100
451,1385
452,1970
453,2285
454,960
455,495
456,2740
457,480
458,950
459,185
460,1845
461,2625
462,1395
463,1085
464,1365
465,310
466,2980
467,1710
468,1985
469,95
470,885
471,3060
472,1980
473,2225
474,1165
475,380
476,1325
477,2275
478,1920
479,2820
480,2530
481,1835
482,720
483,345
484,495
485,1980
486,125
487,2345
488,2420
489,2825
490,755
491,720
492,2845
493,195
494,545
495,210
496,930
497,1990
498,1115
499,665
500,815
501,1075
502,1175
503,2940
504,45
505,370
506,2460
507,1265
508,1150
509,2595
510,870
511,840
512,850
513,1965
514,970
515,2585
516,145
517,825
518,2110
519,1695
520,2480
521,1825
522,1710
523,2500
524,2555
525,1635
526,1085
527,1505
528,660
529,350
530,1260
531,2075
532,2225
533,910
534,835
535,455
536,2655
537,195
538,630
539,2255
540,865
541,1100
542,290
543,2380
544,2280
545,1805
546,5
547,1935
548,1740
549,950
550,2525
551,955
552,2540
553,1845
554,2045
555,585
556,670
557,290
558,2780
559,865
560,745
561,400
562,1065
563,1015
564,1145
565,1135
566,2660
567,2205
568,2010
569,235
570,1165
571,1525
572,2630
573,715
574,2075
575,2565
576,1865
577,2830
578,1295
579,2355
580,60
581,1650
582,1790
583,2040
584,1865
585,40
586,610
587,1740
588,450
589,1580
590,890
591,2700
592,205
593,2510
594,725
595,1005
596,2305
597,2790
598,2735
599,1265
600,1950
601,2970
602,1280
603,2250
604,50
605,1210
606,1255
607,25
608,595
609,1870
610,325
611,730
612,1120
613,1195
614,885
615,1410
616,315
617,1085
618,2305
619,3050
620,525
621,495
622,2555
623,1925
624,2025
625,2590
626,2380
627,2185
628,115
629,2825
630,2290
631,415
632,725
633,425
634,390
635,2285
636,5
637,255
638,2230
639,2245
640,2440
641,170
642,1740
643,475
644,360
645,2755
646,770
647,1250
648,2190
649,590
650,1530
651,1340
652,270
653,1180
654,1945
655,2005
656,3120
657,1515
658,1035
659,1145
660,2890
661,375
662,2175
663,515
