customer_id,job_time
1,1746
2,7570
3,6210
4,958
5,6914
6,6368
7,5864
8,286
9,3396
10,1564
11,4808
12,4892
13,2394
14,6796
15,8260
16,5834
17,974
18,2190
19,5142
20,4120
21,5520
22,1976
23,3638
24,404
25,5494
26,6036
27,3824
28,2560
29,3082
30,6430
31,7138
32,7806
33,1318
34,5802
35,4896
36,1226
37,4752
38,4148
39,508
40,4108
41,5674
42,5250
43,2752
44,2982
45,5138
46,1576
47,8054
48,94
49,6330
50,3936
51,3196
52,7912
53,6172
54,2068
55,6948
56,5252
57,7712
58,3026
59,348
60,3988
61,2016
62,6710
63,7622
64,2576
65,2058
66,700
67,1782
68,2178
69,8012
70,784
71,1010
72,4150
73,7794
74,154
75,5162
76,4080
77,5416
78,3016
79,808
80,7148
81,4582
82,6224
83,426
84,6234
85,4934
86,7316
87,1634
88,5488
89,5572
90,3166
91,5406
92,7706
93,2082
94,1030
95,1766
96,438
97,2994
98,1752
99,5606
