customer_id,job_time
1,79015
2,4340
3,26990
4,59860
5,56460
6,31365
7,84290
8,22170
9,72155
10,56855
11,80155
12,41650
13,8465
14,3885
15,12205
16,26595
17,25295
18,32140
19,87880
20,98885
21,32020
22,43370
23,94750
24,92195
25,13775
26,985
27,95630
28,15065
29,9535
30,6375
31,89600
32,57010
33,17820
34,19490
35,44230
36,72550
37,53175
38,44000
39,52815
40,51305
41,42205
42,51205
43,55120
44,13100
45,78975
46,85835
47,61070
48,41170
49,72745
50,15800
51,7965
52,19755
53,97325
54,5145
55,58305
56,54065
57,67125
58,39985
59,48500
60,64990
61,34405
62,28415
63,845
64,21525
65,5015
66,57710
67,38185
68,5120
69,42685
70,86350
71,46380
72,60965
73,31695
74,42895
75,36080
76,26420
77,92270
78,82280
79,81120
80,40070
81,12880
82,10175
83,13515
84,77150
85,26330
86,33720
87,1995
88,69970
89,63370
90,29500
91,17845
92,30960
93,97455
94,42000
95,65375
96,76365
97,97480
98,12310
99,59225
100,70235
101,95615
102,54865
103,48850
104,25320
105,74780
106,40590
107,68905
108,87100
109,2550
110,34590
111,63465
112,1070
113,89380
114,79710
115,86275
116,95910
117,43815
118,61955
119,90745
120,74140
121,37910
122,31910
123,8430
124,98170
125,5335
126,81030
127,49610
128,97745
129,54125
130,54645
131,48985
132,81600
133,56300
134,13505
135,69695
136,18175
137,80825
138,50905
139,90275
140,51190
141,78575
142,57510
143,6570
144,33920
145,47410
146,37670
147,27690
148,18780
149,67765
150,3355
151,10030
152,40010
153,89435
154,16560
155,91225
156,69080
157,32965
158,88415
159,99865
160,58285
161,8220
162,85450
163,23725
164,72815
165,69425
166,4310
167,29315
168,37000
169,69785
170,90495
171,28995
172,24695
173,99510
174,1050
175,57275
176,63480
177,21985
178,11675
179,40060
180,96615
181,38925
182,1025
183,9690
184,58910
185,75475
186,46735
187,57985
188,94515
189,78580
190,85255
191,14095
192,71255
193,32770
194,9970
195,41730
196,57095
197,14595
198,8710
199,91175
200,43440
201,96840
202,91755
203,28835
204,11965
205,55595
206,23720
207,9050
208,40815
209,40640
210,33120
211,71325
212,72470
213,83270
214,70415
215,46080
216,81895
217,59215
218,65880
219,10285
220,27155
221,72985
222,97500
223,35830
224,51280
225,37040
226,97810
227,49410
228,75795
229,93235
230,5810
231,22535
232,31515
233,60955
234,64410
235,90200
236,27735
237,48225
238,77970
239,12825
240,28000
241,82450
242,11040
243,70900
244,14845
245,71075
246,59885
247,14385
248,86740
249,70000
250,28535
251,19975
252,67270
253,6130
254,23715
255,56520
256,22815
257,45770
258,40290
259,63825
260,99190
261,87185
262,34505
263,90425
264,71905
265,72865
266,17220
267,43810
268,53425
269,29515
270,98730
271,83085
272,78220
273,35150
274,45795
275,28040
276,40020
277,45075
278,64770
279,23250
280,56600
281,38435
282,41080
283,92985
284,53620
285,87305
286,17260
287,53825
288,72210
289,5340
290,93595
291,17140
292,1545
293,62380
294,84990
295,97810
296,3535
297,990
298,52500
299,86860
300,14915
301,30550
302,87880
303,98595
304,98930
305,9120
306,2885
307,27250
308,9515
309,95625
310,19355
311,64605
312,37315
313,20110
314,55505
315,90390
316,15085
317,82730
318,53685
319,7085
320,61285
321,3960
322,40520
323,37840
324,62705
325,36755
326,36070
327,29045
328,95990
329,84645
330,29970
331,91165
332,53275
333,43620
334,96710
335,61655
336,23940
337,11880
338,60235
339,33315
340,40905
341,22515
342,54505
343,67055
344,65645
345,54870
346,4305
347,84830
348,87700
349,49575
350,23925
351,76730
352,12495
353,76680
354,73035
355,97580
356,15295
357,79935
358,81980
359,4420
360,20750
361,76050
362,34870
363,35435
364,39975
365,34035
366,22365
367,85135
368,67125
369,90425
370,41595
371,86110
372,70530
373,25925
374,71350
375,41580
376,29785
377,96150
378,5790
379,9695
380,46060
381,90280
382,5445
383,84520
384,67075
385,39065
386,26225
387,84755
388,63915
389,81260
390,65960
391,16755
392,67540
393,48350
394,84860
395,75665
396,40690
397,97695
398,8435
399,17570
400,66460
401,36305
402,95680
403,47215
404,56590
405,66520
406,92665
407,66265
408,55795
409,52325
410,12435
411,22300
412,29445
413,70385
414,14285
415,36990
416,59650
417,12485
418,49155
419,46075
420,47740
421,81860
422,23095
423,96155
424,29430
425,81775
426,4295
427,90395
428,34205
429,59730
430,12175
