customer_id,job_time
1,2452760
2,13436700
3,2652240
4,5197160
5,1664220
6,4397160
7,19874556
8,414051
9,1000570
10,7957278
11,9134360
12,879415
13,8684137
14,4740399
15,83540
16,1320180
17,16711140
18,14181858
19,10969080
20,5571733
21,2496594
22,6339384
23,1144385
24,19275780
25,15161184
26,1854590
27,1980232
28,11772459
29,4382208
30,17436680
31,2361150
32,15583867
33,5243928
34,2638575
35,12976460
36,199215
37,9433896
38,1365344
39,16217269
40,4146821
41,4475940
42,10573861
43,4935924
44,2987244
45,6875154
46,10198332
47,6862408
48,6530480
49,947868
50,4201644
51,6666670
52,9241344
53,15470244
54,23199930
55,18814455
56,11184656
57,481796
58,8439743
59,13012510
60,16331148
61,3397615
62,8602845
63,5143760
64,12868336
65,1795244
66,750470
67,3630270
68,7376272
69,3226276
70,3134115
71,25923505
72,6105425
73,1090064
74,990593
75,1826667
76,2961735
77,9554561
78,3817263
79,4189908
80,17114220
81,4397031
82,9045840
83,8609898
84,22311072
85,3023919
86,5805590
87,22862520
88,239270
89,8588448
90,7293192
91,5342360
92,5294340
93,5199733
94,7793910
95,926755
96,8793556
97,25716800
98,4897060
99,993280
100,303598
101,2653920
102,18710512
103,2151152
104,4545401
105,2055150
106,1925736
107,14859944
108,43998
109,6455086
110,4714272
111,13346
112,9450420
113,1623756
114,2317424
115,9367787
116,2517824
117,18676868
118,12957492
119,9967870
120,6714944
121,7039180
122,11889670
123,6373250
124,5289460
125,75654
126,1790356
127,1011720
128,3935312
129,2797240
130,7245564
131,3140648
132,3005800
133,4161028
134,10604158
135,6286707
136,11703050
137,10515888
138,17449410
139,12673820
140,3294735
141,1600157
142,2288682
143,13094726
144,19786878
145,773518
146,23427040
147,23457324
148,19719031
149,7000408
150,11782336
151,6930804
152,3896912
153,13722962
154,7739700
155,7284930
156,8999262
157,1725124
158,7232711
159,6659120
160,221325
161,517792
162,18254079
163,3100832
164,1984248
165,9219300
166,2410980
167,532380
168,12021620
169,10317285
170,25412595
171,917352
172,409603
173,2846150
174,6594997
175,13785096
176,2058360
177,13790364
178,2216448
179,1853265
180,900396
181,806740
182,2498630
183,7683133
184,22639
185,1604792
186,20325640
187,11892023
188,1332144
189,1111806
190,9126207
191,595655
192,3083304
193,760627
194,775020
195,25270780
196,2728266
197,65998
198,3063972
199,1252680
200,2368560
201,12608152
202,14856461
203,11425200
204,14657094
205,9766176
206,2259610
207,11233475
208,10791516
209,2161728
210,4459056
211,9146774
212,1963159
213,13376376
214,3351884
215,379011
216,23119614
217,4776443
218,2239446
219,8630930
220,441724
221,12999264
222,8311662
223,1845660
224,427044
225,12790921
226,11193320
227,996822
228,396967
229,418744
230,19169352
231,5314795
232,15380807
233,9573550
234,226454
235,7290888
236,1717956
237,1976853
238,2155150
239,6038640
240,1112488
241,1433325
242,287900
243,3723270
244,7990209
245,9257577
246,22931368
247,20090809
248,4132480
249,3753850
250,5552740
251,1780776
252,25806617
253,6459430
254,3026757
255,540960
256,2814337
257,5614440
258,9213246
259,2750624
260,4508604
261,4179148
262,4848264
263,829332
264,17436315
265,3725286
266,17835804
267,7689616
268,1080896
269,4948866
270,6288138
271,11241502
272,6355979
273,5833425
274,4827960
275,7358054
276,6824880
277,367301
278,12682416
279,1505511
280,3331854
281,8789493
282,1826350
283,1650944
284,2679040
285,1537032
286,10853491
287,7733165
288,5659283
289,20281698
290,42588
291,5475078
292,6370434
293,14976588
294,8921696
295,11763793
296,17092920
297,78294
298,20747300
299,17570480
300,9133813
301,4432508
302,4702915
303,1290710
304,7481870
305,16283296
306,1544202
307,756910
308,2933690
309,7909578
310,1413270
311,702366
312,1351880
313,24001320
314,6710730
315,15140826
316,5771392
317,19902329
318,880291
319,14653104
320,7305830
321,92788
322,4875095
323,12619020
324,1747242
325,6557411
326,16258608
327,11322450
328,20214180
329,11628918
330,3221172
331,8264100
332,5363891
333,1581064
334,132053
335,1507662
336,14504588
337,3893922
338,664060
339,853464
340,5378520
341,2136510
342,4585662
343,1654827
344,10359360
345,13086915
346,6687694
347,11811468
348,9165447
349,4012029
350,596976
351,2244494
352,17905590
353,1322493
354,3201978
355,15486996
356,18101280
357,4901380
358,1980720
359,1914036
360,15368760
361,499543
362,1841670
363,2318864
364,5838459
365,3598554
366,4484798
367,11168626
368,7977072
369,2647716
370,4332969
371,9085762
372,3103296
