customer_id,job_time
1,4365
2,64345
3,58995
4,2395
5,51855
6,19104
7,29320
8,1287
9,6792
10,7038
11,36060
12,44028
13,16758
14,61164
15,74340
16,5834
17,5844
18,21900
19,20568
20,24720
21,19320
22,12844
23,34561
24,2828
25,41205
26,33198
27,1912
28,25600
29,6164
30,25720
31,46397
32,19515
33,10544
34,34812
35,48960
36,2452
37,11880
38,31110
39,3810
40,34918
41,34044
42,28875
43,12384
44,5964
45,17983
46,6304
47,44297
48,282
49,3165
50,13776
51,7990
52,39560
53,58634
54,11374
55,10422
56,21008
57,73264
58,16643
59,2262
60,3988
61,6048
62,33550
63,19055
64,21896
65,13377
66,4900
67,17820
68,10890
69,56084
70,1176
71,3535
72,16600
73,19485
74,154
75,30972
76,2040
77,48744
78,21112
79,5656
80,21444
81,29783
82,21784
83,2769
84,15585
85,32071
86,14632
87,11438
88,13720
89,2786
90,31660
91,10812
92,46236
93,3123
94,10300
95,7947
96,4380
97,16467
98,1752
99,22424
