customer_id,job_time
1,7857
2,37850
3,37260
4,8622
5,65683
6,35024
7,55708
8,2145
9,8490
10,7820
11,2404
12,29352
13,10773
14,47572
15,61950
16,2917
17,5844
18,9855
19,28281
20,30900
21,24840
22,13832
23,23647
24,1010
25,5494
26,57342
27,24856
28,5120
29,26197
30,35365
31,67811
32,15612
33,9226
34,8703
35,44064
36,11647
37,11880
38,4148
39,508
40,8216
41,53903
42,15750
43,6880
44,28329
45,28259
46,14184
47,44297
48,141
49,22155
50,21648
51,12784
52,51428
53,24688
54,20680
55,45162
56,39390
57,15424
58,12104
59,3480
60,3988
61,14112
62,33550
63,19055
64,19320
65,4116
66,5950
67,16038
68,16335
69,60090
70,6664
71,8585
72,6225
73,35073
74,1155
75,28391
76,8160
77,13540
78,1508
79,6060
80,42888
81,11455
82,18672
83,2769
84,24936
85,37005
86,18290
87,9804
88,5488
89,22288
90,31660
91,5406
92,53942
93,18738
94,5150
95,12362
96,2190
97,7485
98,876
99,8409
