customer_id,job_time
1,1226380
2,4031010
3,132612
4,2598580
5,665688
6,732860
7,6624852
8,690085
9,10005700
10,6820524
11,5480616
12,879415
13,6202955
14,1115388
15,292390
16,1650225
17,7798532
18,7878810
19,2742270
20,1638745
21,9986376
22,792423
23,936315
24,11565468
25,8844024
26,927295
27,5940696
28,13080510
29,1460736
30,3670880
31,1259280
32,9590072
33,2621964
34,4749435
35,1946469
36,398430
37,9433896
38,170668
39,3815828
40,3554418
41,2877390
42,5565190
43,1919526
44,1991496
45,4230864
46,3399444
47,980344
48,6530480
49,947868
50,700274
51,2666668
52,9241344
53,10313496
54,3866655
55,5017188
56,3495205
57,688280
58,1298422
59,11711259
60,3629144
61,5436184
62,2294092
63,1028752
64,4021355
65,4488110
66,536050
67,605045
68,461017
69,3226276
70,1671528
71,13643950
72,7326510
73,1362580
74,4952965
75,1420741
76,1579592
77,5620330
78,11451789
79,1047477
80,4753950
81,2931354
82,2826825
83,7827180
84,3937248
85,9071757
86,3483354
87,8890980
88,71781
89,8588448
90,4862128
91,2671180
92,7941510
93,2228457
94,4329950
95,1853510
96,2586340
97,5143360
98,6855884
99,496640
100,910794
101,1857744
102,1169407
103,1210023
104,649343
105,137010
106,3370038
107,2701808
108,87996
109,1173652
110,2357136
111,133460
112,9450420
113,676565
114,1738068
115,2554851
116,4406192
117,8004372
118,1079791
119,3987148
120,5036208
121,1055877
122,8231310
123,3431750
124,3967095
125,100872
126,2685534
127,607032
128,4427226
129,699310
130,4830376
131,184744
132,858800
133,10402570
134,2495096
135,6286707
136,4311650
137,10515888
138,6428730
139,1267382
140,439298
141,369267
142,254298
143,6932502
144,7694897
145,6961662
146,8199464
147,11111364
148,3479829
149,875051
150,4418376
151,6930804
152,8768052
153,4990168
154,773970
155,8499085
156,4999590
157,3450248
158,2284014
159,3745755
160,398385
161,388344
162,8646669
163,1328928
164,771652
165,1536550
166,200915
167,53238
168,1202162
169,2715075
170,12037545
171,305784
172,2867221
173,1138460
174,2327646
175,4865328
176,2744480
177,1970052
178,138528
179,3706530
180,643140
181,403370
182,2498630
183,3615592
184,203751
185,917024
186,3048846
187,7318168
188,1665180
189,370602
190,4056092
191,1072179
192,4404720
193,280231
194,968775
195,7581234
196,8184798
197,593982
198,7659930
199,835120
200,1184280
201,6674904
202,3127676
203,1142520
204,3085704
205,2441544
206,1807688
207,1021225
208,1798586
209,2431944
210,318504
211,2613364
212,356938
213,5201924
214,2513913
215,1010696
216,11559807
217,3411745
218,8957784
219,7397940
220,883448
221,5687178
222,461759
223,1845660
224,640566
225,983917
226,3357996
227,1107580
228,186808
229,157029
230,6389784
231,1875810
232,3549417
233,5470600
234,566135
235,7290888
236,1288467
237,6589510
238,1077575
239,402576
240,256728
241,1433325
242,143950
243,2978616
244,3551204
245,1322511
246,9442328
247,2114822
248,826496
249,750770
250,4997466
251,1483980
252,8149458
253,5813487
254,10089190
255,108192
256,444369
257,748592
258,5922801
259,6188904
260,751434
261,9403083
262,808044
263,1184760
264,4023765
265,7450572
266,5945268
267,3495280
268,2432016
269,3806820
270,2794728
271,5324922
272,6355979
273,388895
274,2896776
275,2006742
276,1516640
277,66782
278,6341208
279,2509185
280,370206
281,4136232
282,3652700
283,5778304
284,1071616
285,5379612
286,1973362
287,6327135
288,808469
289,2253522
290,35490
291,6257232
292,910062
293,2723016
294,1274528
295,1238294
296,3418584
297,195735
298,7261555
299,1757048
300,4326543
301,11081270
302,2821749
303,645355
304,2640660
305,6106236
306,2058936
307,865040
308,1035420
309,1318263
310,1130616
311,819427
312,946316
313,7200396
314,4026438
315,1682314
316,721424
317,7332437
318,880291
319,12210920
320,1461166
321,417546
322,6825133
323,4416657
324,374409
325,2810319
326,6774420
327,9057960
328,1347612
329,2491911
330,1073724
331,6198075
332,412607
333,3162128
334,132053
335,463896
336,9324378
337,3244935
338,531248
339,142244
340,2420334
341,118695
342,2547590
343,5516090
344,3453120
345,2066355
346,1543314
347,1968578
348,7128681
349,445781
350,223866
351,11222470
352,2106540
353,6612465
354,2134652
355,5531070
356,7919310
357,8577415
358,1782648
359,319006
360,2049168
361,1498629
362,1473336
363,2318864
364,2123076
365,9596144
366,1416252
367,6382072
368,5982804
369,882572
370,1444323
371,6489830
372,664992
373,2651920
374,602543
375,2636110
376,12868050
377,2248310
378,10559718
379,2851093
380,3244059
381,2990523
382,6670060
383,4548810
384,12794850
385,1075626
386,1143104
387,6613062
388,2117298
389,1713006
390,562890
391,457154
392,6823915
393,5401400
394,2052790
395,1119569
396,1662822
397,4619230
398,8140216
399,6988233
400,504262
401,3731
402,7037282
403,7777640
404,380174
405,450075
406,950277
407,4172166
408,10088528
409,3831672
410,2914620
411,445218
412,6862392
413,11547873
414,2412393
415,5149525
416,6965800
417,670638
418,6815568
419,173586
420,2162946
421,5287820
422,9221443
423,1837420
424,2765322
425,2982080
426,605490
427,11239960
428,1137528
429,750881
430,804008
431,9395217
432,889635
433,4241640
434,5167155
435,4277248
436,354590
437,1883080
438,1279032
439,2620184
440,8285697
441,3259168
442,1341354
443,4659914
444,1083864
445,506888
446,3578390
447,3705535
448,2051332
449,67895
450,1305324
451,409082
452,5014240
453,712584
454,101150
455,1792944
456,8659440
457,317844
458,384310
459,804380
460,681561
461,2760687
462,3059204
463,2332035
464,1170428
465,1456929
466,2735946
467,3325071
468,1447350
469,4456485
470,3288102
471,1953297
472,3472432
473,5771656
474,2663715
475,817941
476,1535296
477,12180375
478,71540
479,552631
480,2202494
481,1894310
482,3098360
483,149385
484,5209841
485,3723654
486,5779416
487,2396798
488,1073812
489,7627032
490,1063512
491,3159768
492,3633140
493,7993386
494,2521720
495,2458760
496,4350240
497,2528395
498,1993638
499,6079540
500,610064
501,328860
502,3012633
503,5779242
504,13147730
505,6682010
506,1759540
507,2318742
508,3313908
509,1650957
510,4909088
511,3197765
512,8799875
513,266532
514,2004032
515,39470
516,500550
517,2476875
518,1104908
519,5363060
520,132164
521,532511
522,1786006
523,8879584
524,2538824
525,3819744
526,1552353
527,7483833
528,563724
529,2175424
530,3458875
531,2503221
532,10356580
533,4654432
534,2610462
535,86679
536,8537688
537,570560
538,1972620
539,2407518
540,497248
541,13562110
542,4866144
543,5409520
544,699326
545,4464768
546,2491488
547,6176985
548,3596000
549,635416
550,12272870
551,6780907
552,7010616
553,401484
554,895160
555,10158435
556,1232025
557,978420
558,3267824
559,2216838
560,52614
561,2131015
562,3364840
563,43162
564,2377326
565,8740120
566,2080276
567,883456
568,4003020
569,323390
570,1587640
571,2610144
572,1576348
573,9112288
574,4807492
575,1639971
576,2739858
577,8011305
578,4808844
579,1883796
580,155128
581,751400
582,3417558
583,1618992
584,7223718
585,1931625
586,1628165
587,3643160
588,1461628
589,876314
590,4738590
591,9331539
592,11043540
593,119283
594,5032272
595,3559290
596,1269186
597,8061770
598,1035986
599,10110304
600,1839180
601,5464372
602,8030172
603,2155102
604,5315315
605,1107288
606,9011261
607,3465600
608,3952200
609,3630221
610,1216237
611,3726895
612,61650
613,7622096
614,5009808
615,498726
616,1283933
617,164820
618,5686807
619,449025
620,1499508
621,10218996
622,3708012
623,7117389
624,2595716
625,5398055
626,4982677
627,2710170
628,471666
629,1222672
630,3057420
631,867331
632,5554425
633,6802875
634,581680
635,1716800
636,11628540
637,654663
638,1643464
639,1288280
640,4967880
641,2930316
642,1422780
643,781281
644,4314310
645,2969750
646,2766670
647,6169152
648,1917099
649,1717676
650,54960
651,425664
652,1299470
653,2912760
654,2508940
655,5715909
656,10794735
657,3665274
658,468768
659,1850596
660,7793739
661,4433845
662,3716636
663,4241116
664,2185660
665,3498507
666,4006077
667,267532
668,3625072
669,645820
670,5292965
671,4571160
672,3283623
673,6191649
674,6723535
675,842502
676,1176272
677,3167788
678,3487694
679,2692298
680,954324
681,1368443
682,10435720
683,6915870
684,501144
685,10932093
686,1107738
687,2334536
688,4393410
689,2397654
690,2324584
691,5169375
692,1392708
693,2303832
694,993856
695,5893645
696,3934916
697,2872122
698,2535759
699,12311730
700,12754120
701,7309320
702,3155898
703,9999621
704,198744
705,567480
706,2356068
707,1719942
708,815460
709,2422263
710,1079176
711,2009776
712,912816
713,2588976
714,6928956
715,2443734
716,4336
717,8632143
718,4927762
719,1324163
720,3580700
721,7082032
722,708135
723,2060796
724,9898812
725,8106860
726,1406468
727,8432520
728,1639530
729,8356488
730,3264063
731,10922656
732,4676420
733,6753624
734,1640751
735,12504080
736,12142296
737,1403166
738,557238
739,5427215
740,2026520
741,11875670
742,4557830
743,8016010
744,4070664
745,6191725
746,5868450
747,2722644
748,6190420
749,5504712
750,3934693
751,1281466
752,3444300
753,379791
754,811397
755,10792208
756,4193088
757,1929440
758,6804385
759,846066
760,1080444
761,9841446
762,11592
763,2480628
764,7783389
765,1266024
766,1370894
767,1212570
768,2952351
769,76290
770,5347055
771,954651
772,1325962
773,550902
774,781402
775,4294323
776,3215520
777,1364813
778,1949968
779,2707436
780,2515550
781,1856276
782,497490
783,2125107
784,1016680
785,11674764
786,366020
787,2168535
788,13668790
789,7594320
790,13665230
791,5207032
792,1795656
793,3442356
794,8438600
795,1189608
796,4406787
797,3013374
798,258770
799,4377032
800,6181072
801,4636058
802,6802540
803,4495950
804,5044188
805,610578
806,2670708
807,8586616
808,1029135
809,5477634
810,1729920
811,5225896
812,12641350
813,854660
814,997644
815,6506486
816,520092
817,1160451
818,5429620
819,2287080
820,1312400
821,3143556
822,1040613
823,4796420
824,1498538
825,262125
826,92545
827,8835022
828,4291520
829,72003
830,3639456
831,2429058
832,7341294
833,7429296
834,1311779
835,1028882
836,184548
837,5283776
838,95937
839,1767777
840,632568
841,764604
842,914712
843,2841660
844,9182390
845,3817710
846,5945225
847,3512457
848,1631622
849,3368826
850,546728
851,5692150
852,10355016
853,1337225
854,2390724
855,2616372
856,4628134
857,805142
858,5219700
859,1798216
860,7687611
861,2049320
862,356139
863,5678505
864,4910696
865,1643572
866,3648546
867,3443200
868,864828
869,5330456
870,1780616
871,15678
872,1296992
873,576852
874,3083412
875,1145766
876,1316032
877,4617452
878,2662645
879,3741520
880,773746
881,191898
882,3698220
883,106996
884,537878
885,3301417
886,245832
887,143730
888,2388968
889,1090800
890,767024
891,11189781
892,5014215
893,5160735
894,4567530
895,2402684
896,863202
897,8043720
898,5809185
899,3945636
900,1265760
901,3613040
902,945469
903,5053100
904,819707
905,4212584
906,218949
907,1271128
908,2985999
909,375780
910,1726474
911,291340
912,3623322
913,498880
914,4683602
915,2093570
916,3027736
917,8271480
918,791436
919,3184892
920,7650352
921,2706785
922,8116962
923,8979867
924,5860695
925,6868629
926,1554528
927,677406
928,3092391
929,8003460
930,2613490
931,6079232
932,5043318
933,4732326
934,2208969
935,3334504
936,1750696
937,829326
938,7586312
939,520024
940,3701340
941,1238395
942,7378224
943,9551600
944,2127051
945,2732506
946,2564088
947,6922758
948,865589
949,2426630
950,4733640
951,7358211
952,566884
953,7869550
954,1716990
955,2546568
956,3866050
957,3836605
958,1430846
959,5314617
960,7920052
961,3230088
962,2761209
963,605266
964,3036576
965,23868
966,9148447
967,5288840
968,1314764
969,9265024
970,843750
971,1868391
972,6613586
973,9107757
974,6548004
975,4259444
976,1826600
977,3149388
978,4062987
979,7059390
980,6222622
981,2431653
982,1161822
983,6959592
984,4372724
985,2089414
986,1239327
987,11366440
988,1598925
989,13070580
990,118552
991,9487070
992,2813480
993,3495408
994,2091696
995,6799700
996,499777
997,5203752
998,2394624
999,7443212
