customer_id,job_time
1,1339
2,3488
3,2981
4,107
5,792
6,63
7,7380
8,2318
9,3736
10,1720
11,1986
12,3672
13,1144
14,1865
15,1900
16,1441
17,2472
18,5160
19,2952
20,2898
21,7720
22,960
23,1939
24,1932
25,3220
26,314
27,220
28,2277
29,9537
30,1425
31,295
32,7665
33,1904
34,1900
35,6193
36,9639
37,1464
38,1010
39,1441
40,1940
41,63
42,1503
43,5480
44,5432
45,6010
46,5372
47,252
48,4840
49,6920
50,5085
51,4080
52,460
53,1101
54,1820
55,2568
56,3563
57,245
58,1236
59,486
60,7868
61,2328
62,34
63,3120
64,2830
65,1484
66,4770
67,3618
68,3892
69,810
70,3232
71,5130
72,4878
73,9120
74,5544
75,1512
76,4440
77,6760
78,636
79,434
80,1128
81,380
82,6902
83,697
84,942
85,30
86,130
87,3126
88,3784
89,1677
90,7552
91,1008
92,2641
93,1996
94,2372
95,5096
96,6285
97,3468
98,6443
99,3430
100,3465
101,410
102,476
103,135
104,2211
105,231
106,192
107,9557
108,1628
109,8610
110,1584
111,9846
112,9808
113,2310
114,90
115,3270
116,2515
117,796
118,7467
119,621
120,300
121,2770
122,5532
123,9775
124,3133
125,5640
126,576
127,3395
128,6105
129,4620
130,2394
131,5410
132,324
133,5250
134,2880
135,1215
136,774
137,1734
138,1114
139,6888
140,308
141,6820
142,10008
143,4760
144,331
145,10120
146,3480
147,3311
148,4158
149,3420
150,4500
151,2695
152,4524
153,5660
154,4396
155,777
156,6462
157,912
158,4110
159,6042
160,4500
161,1404
162,748
163,4256
164,3304
165,2563
166,2147
167,5467
168,3094
169,11280
170,2948
171,5610
172,386
173,4644
174,2147
175,6130
176,12500
177,1539
178,904
179,6
180,1760
181,7358
182,1350
183,3465
184,7254
185,2470
186,53
187,4160
188,3705
189,7463
190,203
191,1656
192,492
193,401
194,4410
195,3080
196,4270
197,3564
198,2044
199,576
200,1218
201,1407
202,1860
203,2618
204,1630
205,7888
206,2792
207,3224
208,5536
209,8687
210,588
211,1924
212,6846
213,1102
214,2366
215,946
216,1057
217,1245
218,596
219,6110
220,263
221,1440
222,4152
223,624
224,2860
225,40
226,5472
227,762
228,2265
229,37
230,960
231,72
232,932
233,1485
234,3744
235,1572
236,404
237,2128
238,378
239,1920
240,4396
241,4696
242,3125
243,4200
244,1266
245,1456
246,3556
247,4086
248,112
249,1020
250,8514
251,1584
252,1071
253,3380
254,1956
255,161
256,4640
257,6368
258,4709
259,5544
260,7448
261,1215
262,780
263,1604
264,627
265,9200
266,3290
267,7125
268,308
269,76
270,4600
271,4015
272,9571
273,4380
274,1415
275,297
276,1582
277,4986
278,5481
279,3408
280,5772
281,1359
282,7224
283,10940
284,576
285,980
286,8192
287,255
288,344
289,3740
290,1580
291,954
292,322
293,5222
294,8806
295,1287
296,259
297,560
298,698
299,497
300,3926
301,362
302,6677
303,1683
304,812
305,191
306,3542
307,2898
308,4864
309,3230
310,384
311,342
312,1132
313,7410
314,646
315,8138
316,576
317,2945
318,980
319,7720
320,936
321,6681
322,984
323,1584
324,195
325,9063
326,2690
327,5304
328,4725
329,9108
330,216
331,120
332,4173
333,3584
334,5600
335,3297
336,143
337,276
338,1062
339,918
340,5750
341,2280
342,1875
343,1650
344,5338
345,10830
346,6498
347,1830
348,54
349,7548
350,613
351,3960
352,424
353,9724
354,1860
355,85
356,2060
357,2352
358,1050
359,282
360,2421
361,6290
362,530
363,1440
364,6040
365,870
366,6920
367,2370
368,1287
369,2413
370,4716
371,232
372,4104
373,1056
374,826
375,6160
376,11419
377,6832
378,2133
379,816
380,189
381,1341
382,4067
383,1976
384,684
385,2310
386,435
387,946
388,1140
389,1760
390,1311
391,188
392,846
393,4983
394,3876
395,1962
396,9480
397,1728
398,6479
399,7163
400,10404
401,1734
402,4572
403,2142
404,92
405,6264
406,1200
407,3060
408,4237
409,8840
410,8512
411,6500
412,4644
413,176
414,2352
415,4386
416,5964
417,160
418,8550
419,1140
420,9810
421,6832
422,1839
423,2680
424,9232
425,7923
426,1848
427,602
428,3892
429,3135
430,397
431,60
432,9105
433,302
434,506
435,2495
436,105
437,1260
438,7260
439,3612
440,4598
441,2300
442,12340
443,588
444,8016
445,3756
446,9860
447,375
448,4130
449,6768
450,8400
451,3878
452,788
453,8683
454,3840
455,1287
456,1096
457,576
458,2280
459,37
460,369
461,6825
462,2790
463,4123
464,1911
465,992
466,2384
467,2052
468,3573
469,190
470,2124
471,10404
472,792
473,8900
474,1165
475,760
476,265
477,6825
478,1920
479,9024
480,4048
481,2569
482,1296
483,345
484,1782
485,5544
486,375
487,2345
488,6776
489,4520
490,1057
491,864
492,5121
493,741
494,1962
495,546
496,3348
497,1990
498,3791
499,1596
500,2934
501,2365
502,705
503,8232
504,18
505,666
506,6888
507,4554
508,3680
509,4152
510,3306
511,1176
512,1700
513,2358
514,3492
515,4136
516,377
517,1155
518,3798
519,3729
520,2480
521,3650
522,684
523,8500
524,5110
525,981
526,217
527,4816
528,1452
529,1050
530,252
531,4980
532,3115
533,1456
534,501
535,1638
536,3186
537,429
538,2394
539,7216
540,519
541,3960
542,522
543,4760
544,5016
545,2166
546,7
547,7353
548,3132
549,1330
550,9090
551,955
552,7112
553,4059
554,8180
555,1755
556,2144
557,870
558,4448
559,2249
560,1937
561,640
562,1065
563,812
564,2061
565,2951
566,9044
567,5733
568,5628
569,517
570,2796
571,1220
572,526
573,2002
574,6640
575,513
576,5595
577,5660
578,3108
579,1884
580,96
581,2310
582,3222
583,816
584,4103
585,16
586,610
587,1392
588,1080
589,948
590,3560
591,4320
592,287
593,6526
594,2175
595,3015
596,1844
597,9486
598,10940
599,2530
600,7410
601,7128
602,5120
603,4950
604,90
605,726
606,502
607,40
608,476
609,748
610,650
611,2190
612,224
613,4302
614,2478
615,846
616,1197
617,3255
618,7837
619,2440
620,735
621,990
622,2044
623,1155
624,3240
625,7770
626,8092
627,8303
628,138
629,1130
630,8244
631,830
632,1740
633,1445
634,858
635,9140
636,13
637,867
638,2230
639,5837
640,4392
641,136
642,6960
643,1330
644,1008
645,7714
646,1540
647,2750
648,6570
649,1770
650,612
651,536
652,756
653,3304
654,6613
655,6416
656,7488
657,4545
658,3312
659,229
660,5780
661,1500
662,7830
663,412
664,422
665,5814
666,1372
667,1340
668,435
669,6258
670,3696
671,1494
672,1494
673,7696
674,1005
675,5420
676,1908
677,8445
678,567
679,1862
680,1656
681,2392
682,5614
683,5280
684,10160
685,345
686,546
687,424
688,900
689,2870
690,2520
691,516
692,1332
693,2928
694,570
695,5610
696,520
697,2160
698,4496
699,390
700,1365
701,651
702,305
703,510
704,5642
705,35
706,9320
707,3624
708,1602
709,4050
710,9747
711,4427
712,6812
713,2422
714,46
715,546
716,936
717,365
718,1992
719,564
720,484
721,2782
722,2629
723,840
724,2450
725,2140
726,672
727,9741
728,6740
729,26
730,1542
731,128
732,8125
733,3036
734,4545
735,336
736,8942
737,9006
738,56
739,546
740,1512
741,1930
742,365
743,3682
744,3432
745,91
746,30
747,4984
748,6171
749,8128
750,822
751,3036
752,285
753,3072
754,7275
755,112
756,663
757,3822
758,3234
759,430
760,8532
761,252
762,6444
763,1450
764,1575
765,212
766,475
767,580
768,3940
769,335
770,3262
771,2180
772,1314
773,2220
774,3648
775,1332
776,8930
777,306
778,1869
779,1845
780,5355
781,11080
782,7225
