customer_id,job_time
1,126400
2,6055
3,43160
4,107721
5,101601
6,25080
7,16855
8,35448
9,14428
10,90944
11,128224
12,16654
13,13520
14,2322
15,7314
16,10632
17,40448
18,32125
19,158157
20,197740
21,19203
22,86710
23,37894
24,110616
25,2752
26,1940
27,57369
28,3010
29,5712
30,2544
31,89585
32,45596
33,17805
34,23370
35,88430
36,145070
37,74424
38,61579
39,21120
40,61548
41,33752
42,102380
43,99189
44,26170
45,78960
46,68656
47,73266
48,57617
49,72730
50,12628
51,3180
52,19740
53,97310
54,3078
55,34974
56,10810
57,134220
58,7994
59,19394
60,116955
61,34390
62,5680
63,1494
64,43020
65,7000
66,80773
67,76340
68,6126
69,25602
70,51801
71,92730
72,36570
73,57024
74,77184
75,43278
76,47529
77,18451
78,82265
79,81105
80,56077
81,20584
82,10160
83,24300
84,30854
85,42104
86,60669
87,3960
88,125919
89,126710
90,41279
91,7132
92,49512
93,136416
94,8397
95,26144
96,152700
97,58479
98,7377
99,94736
100,126396
101,172080
102,98730
103,68369
104,30366
105,134577
106,56805
107,41334
108,69668
109,5070
110,55320
111,63450
112,1899
113,53619
114,31878
115,51756
116,191790
117,17520
118,24776
119,127022
120,44475
121,15158
122,25516
123,16830
124,137417
125,9576
126,81015
127,69433
128,136822
129,108220
130,87408
131,68558
132,16317
133,78799
134,2698
135,111488
136,32688
137,129296
138,71246
139,36104
140,61410
141,109984
142,80493
143,3933
144,27124
145,94790
146,45186
147,22140
148,11259
149,94850
150,4008
151,2003
152,31996
153,107304
154,23163
155,145936
156,41439
157,59310
158,88400
159,179730
160,58270
161,9846
162,102522
163,28452
164,145600
165,55528
166,6872
167,35160
168,44382
169,97678
170,108576
171,5796
172,49360
173,159192
174,2070
175,57260
176,38079
177,26364
178,9328
179,16018
180,96600
181,54474
182,606
183,5805
184,58895
185,150920
186,65408
187,23188
188,189000
189,47139
190,51144
191,8448
192,28496
193,32755
194,5973
195,33372
196,22832
197,11664
198,13912
199,72928
200,26055
201,58095
202,165132
203,46112
204,19120
205,77812
206,28446
207,18070
208,16320
209,56875
210,52968
211,99834
212,28982
213,116557
214,42240
215,92130
216,32752
217,94720
218,26346
219,8216
220,37996
221,58376
222,77988
223,50141
224,51265
225,37025
226,176031
227,9879
228,90936
229,55932
230,2318
231,40536
232,12600
233,12188
234,128790
235,180370
236,5544
237,96420
238,155910
239,20496
240,11194
241,82435
242,22050
243,85062
244,5932
245,99484
246,35922
247,11496
248,69380
249,83982
250,11408
251,31936
252,80706
253,6115
254,28440
255,22602
256,13680
257,91510
258,72495
259,89334
260,198350
261,156906
262,68980
263,54246
264,43134
265,116560
266,34410
267,78831
268,74774
269,23600
270,19743
271,166140
272,62564
273,7027
274,9156
275,39235
276,56007
277,18024
278,51804
279,41823
280,33951
