customer_id,job_time
1,31606
2,1736
3,10796
4,23944
5,22584
6,12546
7,33716
8,8868
9,28862
10,22742
11,32062
12,16660
13,3386
14,1554
15,4882
16,10638
17,10118
18,12856
19,35152
20,39554
21,12808
22,17348
23,37900
24,36878
25,5510
26,394
27,38252
28,6026
29,3814
30,2550
31,35840
32,22804
33,7128
34,7796
35,17692
36,29020
37,21270
38,17600
39,21126
40,20522
41,16882
42,20482
43,22048
44,5240
45,31590
46,34334
47,24428
48,16468
49,29098
50,6320
51,3186
52,7902
53,38930
54,2058
55,23322
56,21626
57,26850
58,15994
59,19400
60,25996
61,13762
62,11366
63,338
64,8610
65,2006
66,23084
67,15274
68,2048
69,17074
70,34540
71,18552
72,24386
73,12678
74,17158
75,14432
76,10568
77,36908
78,32912
79,32448
80,16028
81,5152
82,4070
83,5406
84,30860
85,10532
86,13488
87,798
88,27988
89,25348
90,11800
91,7138
92,12384
93,38982
94,16800
95,26150
96,30546
97,38992
98,4924
99,23690
100,28094
101,38246
102,21946
103,19540
104,10128
105,29912
106,16236
107,27562
108,34840
109,1020
110,13836
111,25386
112,428
113,35752
114,31884
115,34510
116,38364
117,17526
118,24782
119,36298
120,29656
121,15164
122,12764
123,3372
124,39268
125,2134
126,32412
127,19844
128,39098
129,21650
130,21858
131,19594
132,32640
133,22520
134,5402
135,27878
136,7270
137,32330
138,20362
139,36110
140,20476
141,31430
142,23004
143,2628
144,13568
145,18964
146,15068
147,11076
148,7512
149,27106
150,1342
151,4012
152,16004
153,35774
154,6624
155,36490
156,27632
157,13186
158,35366
159,39946
160,23314
161,3288
162,34180
163,9490
164,29126
165,27770
166,1724
167,11726
168,14800
169,27914
170,36198
171,11598
172,9878
173,39804
174,420
175,22910
176,25392
177,8794
178,4670
179,16024
180,38646
181,15570
182,410
183,3876
184,23564
185,30190
186,18694
187,23194
188,37806
189,31432
190,34102
191,5638
192,28502
193,13108
194,3988
195,16692
196,22838
197,5838
198,3484
199,36470
200,17376
201,38736
202,36702
203,11534
204,4786
205,22238
206,9488
207,3620
208,16326
209,16256
210,13248
211,28530
212,28988
213,33308
214,28166
215,18432
216,32758
217,23686
218,26352
219,4114
220,10862
221,29194
222,39000
223,14332
224,20512
225,14816
226,39124
227,19764
228,30318
229,37294
230,2324
231,9014
232,12606
233,24382
234,25764
235,36080
236,11094
237,19290
238,31188
239,5130
240,11200
241,32980
242,4416
243,28360
244,5938
245,28430
246,23954
247,5754
248,34696
249,28000
250,11414
251,7990
252,26908
253,2452
254,9486
255,22608
256,9126
257,18308
258,16116
259,25530
260,39676
261,34874
262,13802
263,36170
264,28762
265,29146
266,6888
267,17524
268,21370
269,11806
270,39492
271,33234
272,31288
273,14060
274,18318
275,11216
276,16008
277,18030
278,25908
279,9300
280,22640
281,15374
282,16432
283,37194
284,21448
285,34922
286,6904
287,21530
288,28884
289,2136
290,37438
291,6856
292,618
293,24952
294,33996
295,39124
296,1414
297,396
298,21000
299,34744
300,5966
301,12220
302,35152
303,39438
304,39572
305,3648
306,1154
307,10900
308,3806
309,38250
310,7742
311,25842
312,14926
313,8044
314,22202
315,36156
316,6034
317,33092
318,21474
319,2834
320,24514
321,1584
322,16208
323,15136
324,25082
325,14702
326,14428
327,11618
328,38396
329,33858
330,11988
331,36466
332,21310
333,17448
334,38684
335,24662
336,9576
337,4752
338,24094
339,13326
340,16362
341,9006
342,21802
343,26822
344,26258
345,21948
346,1722
347,33932
348,35080
349,19830
350,9570
351,30692
352,4998
353,30672
354,29214
355,39032
356,6118
357,31974
358,32792
359,1768
360,8300
361,30420
362,13948
363,14174
364,15990
365,13614
366,8946
367,34054
368,26850
369,36170
370,16638
371,34444
372,28212
373,10370
374,28540
375,16632
376,11914
377,38460
378,2316
379,3878
380,18424
381,36112
382,2178
383,33808
384,26830
385,15626
386,10490
387,33902
388,25566
389,32504
390,26384
391,6702
392,27016
393,19340
394,33944
395,30266
396,16276
397,39078
398,3374
399,7028
400,26584
401,14522
402,38272
403,18886
404,22636
405,26608
406,37066
407,26506
408,22318
409,20930
410,4974
411,8920
412,11778
413,28154
414,5714
415,14796
416,23860
417,4994
418,19662
419,18430
420,19096
421,32744
422,9238
423,38462
424,11772
425,32710
426,1718
427,36158
428,13682
429,23892
430,4870
