customer_id,job_time
1,104
2,30
3,144
4,122
5,42
6,166
7,174
8,150
9,150
10,176
11,48
12,6
13,44
14,106
15,4
16,176
17,60
18,76
19,4
20,128
21,120
22,42
23,66
24,152
25,116
26,44
27,178
28,98
29,182
30,118
31,84
32,184
33,120
34,160
35,30
36,124
37,124
38,94
39,124
40,102
41,110
42,128
43,6
44,102
45,14
46,42
47,146
48,78
49,36
50,8
51,178
52,120
53,28
54,18
55,180
56,106
57,4
58,168
59,184
60,120
61,142
62,88
63,16
64,94
65,70
66,156
67,162
68,72
69,100
70,8
71,4
72,12
73,108
74,8
75,108
76,126
77,36
78,180
79,88
80,68
81,148
82,124
83,28
84,96
85,30
86,144
87,156
88,174
89,124
90,80
91,170
92,160
93,164
94,106
95,48
96,52
97,178
98,120
99,82
100,58
