customer_id,job_time
1,5238
2,34065
3,15525
4,1916
5,10371
6,3184
7,8796
8,1287
9,1698
10,6256
11,16828
12,7338
13,3591
14,10194
15,12390
16,20419
17,3896
18,9855
19,23139
20,14420
21,2760
22,2964
23,9095
24,1818
25,24723
26,6036
27,3824
28,11520
29,1541
30,25720
31,21414
32,3903
33,1318
34,17406
35,2448
36,613
37,16632
38,16592
39,2286
40,2054
41,19859
42,18375
43,1376
44,4473
45,20552
46,7880
47,4027
48,188
49,15825
50,5904
51,11186
52,23736
53,18516
54,7238
55,13896
56,13130
57,26992
58,6052
59,348
60,1994
61,3024
62,20130
63,38110
64,1288
65,6174
66,1050
67,4455
68,6534
69,12018
70,1568
71,4545
72,10375
73,11691
74,308
75,10324
76,12240
77,16248
78,12064
79,4040
80,14296
81,22910
82,21784
83,1491
84,24936
85,17269
86,21948
87,8170
88,5488
89,22288
90,15830
91,16218
92,19265
93,6246
94,4120
95,8830
96,1095
97,11976
98,1752
99,14015
